起报时间,预报时间,实际功率(MW),XGBoost预测功率(MW)
2018/08/28/00:00,2018/08/29/11:15,0.0,0.052320242
2018/08/28/00:00,2018/08/29/11:30,0.0,0.052320242
2018/08/28/00:00,2018/08/29/11:45,0.0,0.052320242
2018/08/28/00:00,2018/08/29/12:00,0.0,0.04141569
2018/08/28/00:00,2018/08/29/12:15,0.0,0.04141569
2018/08/28/00:00,2018/08/29/12:30,0.0,0.04141569
2018/08/28/00:00,2018/08/29/12:45,0.0,0.04141569
2018/08/28/00:00,2018/08/29/13:00,0.0,0.033441544
2018/08/28/00:00,2018/08/29/13:15,0.0,0.033441544
2018/08/28/00:00,2018/08/29/13:30,0.0,0.033441544
2018/08/28/00:00,2018/08/29/13:45,0.0,0.033441544
2018/08/28/00:00,2018/08/29/14:00,0.0,0.03591895
2018/08/28/00:00,2018/08/29/14:15,0.0,0.03591895
2018/08/28/00:00,2018/08/29/14:30,0.0,0.03591895
2018/08/28/00:00,2018/08/29/14:45,0.0,0.03591895
2018/08/28/00:00,2018/08/29/15:00,0.0,0.03591895
2018/08/28/00:00,2018/08/29/15:15,0.0,0.03591895
2018/08/28/00:00,2018/08/29/15:30,0.0,0.03591895
2018/08/28/00:00,2018/08/29/15:45,0.0,0.03591895
2018/08/28/00:00,2018/08/29/16:00,0.0,0.03591895
2018/08/28/00:00,2018/08/29/16:15,0.0,0.03591895
2018/08/28/00:00,2018/08/29/16:30,0.0,0.03591895
2018/08/28/00:00,2018/08/29/16:45,0.0,0.03591895
2018/08/28/00:00,2018/08/29/17:00,0.0,0.03591895
2018/08/28/00:00,2018/08/29/17:15,0.0,0.03591895
2018/08/28/00:00,2018/08/29/17:30,0.0,0.03591895
2018/08/28/00:00,2018/08/29/17:45,0.0,0.03591895
2018/08/28/00:00,2018/08/29/18:00,0.0,0.03591895
2018/08/28/00:00,2018/08/29/18:15,0.0,0.03591895
2018/08/28/00:00,2018/08/29/18:30,0.0,0.03591895
2018/08/28/00:00,2018/08/29/18:45,0.0,0.03591895
2018/08/28/00:00,2018/08/29/19:00,0.0,0.040985107
2018/08/28/00:00,2018/08/29/19:15,0.0,0.040985107
2018/08/28/00:00,2018/08/29/19:30,0.0,0.040985107
2018/08/28/00:00,2018/08/29/19:45,0.0,0.040985107
2018/08/28/00:00,2018/08/29/20:00,0.0,0.040985107
2018/08/28/00:00,2018/08/29/20:15,0.0,0.040985107
2018/08/28/00:00,2018/08/29/20:30,0.0,0.040985107
2018/08/28/00:00,2018/08/29/20:45,0.0,0.040985107
2018/08/28/00:00,2018/08/29/21:00,0.0,0.040985107
2018/08/28/00:00,2018/08/29/21:15,0.0,0.040985107
2018/08/28/00:00,2018/08/29/21:30,0.0,0.040985107
2018/08/28/00:00,2018/08/29/21:45,0.0,0.040985107
2018/08/28/00:00,2018/08/29/22:00,0.0532789999999999,0.19170952
2018/08/28/00:00,2018/08/29/22:15,0.355195,0.46008134
2018/08/28/00:00,2018/08/29/22:30,1.065584,0.8921132
2018/08/28/00:00,2018/08/29/22:45,1.847012,1.2374899
2018/08/28/00:00,2018/08/29/23:00,2.4863630000000003,1.8542814
2018/08/28/00:00,2018/08/29/23:15,2.859317,2.5857654
2018/08/28/00:00,2018/08/29/23:30,2.859317,3.7013607
2018/08/28/00:00,2018/08/29/23:45,2.859317,3.6112037
2018/08/29/00:00,2018/08/30/00:00,2.8237970000000003,4.90797
2018/08/29/00:00,2018/08/30/00:15,2.8237970000000003,5.693795
2018/08/29/00:00,2018/08/30/00:30,2.8237970000000003,6.4264174
2018/08/29/00:00,2018/08/30/00:45,2.8237970000000003,6.3969517
2018/08/29/00:00,2018/08/30/01:00,2.6462,7.2225986
2018/08/29/00:00,2018/08/30/01:15,2.521882,7.2492943
2018/08/29/00:00,2018/08/30/01:30,1.7937330000000002,9.261244
2018/08/29/00:00,2018/08/30/01:45,1.633895,9.537424
2018/08/29/00:00,2018/08/30/02:00,1.633895,9.974275
2018/08/29/00:00,2018/08/30/02:15,2.521882,9.982188
2018/08/29/00:00,2018/08/30/02:30,3.090194,10.130873
2018/08/29/00:00,2018/08/30/02:45,3.498667,9.952035
2018/08/29/00:00,2018/08/30/03:00,11.73918,13.82889
2018/08/29/00:00,2018/08/30/03:15,11.73918,13.987537
2018/08/29/00:00,2018/08/30/03:30,11.73918,13.80377
2018/08/29/00:00,2018/08/30/03:45,11.17087,13.664895
2018/08/29/00:00,2018/08/30/04:00,10.01649,13.702731
2018/08/29/00:00,2018/08/30/04:15,6.535582,13.786079
2018/08/29/00:00,2018/08/30/04:30,6.535582,14.0789175
2018/08/29/00:00,2018/08/30/04:45,6.038309,13.580265
2018/08/29/00:00,2018/08/30/05:00,5.541037,13.376908
2018/08/29/00:00,2018/08/30/05:15,5.842952,12.843682
2018/08/29/00:00,2018/08/30/05:30,5.842952,13.521357
2018/08/29/00:00,2018/08/30/05:45,5.842952,12.176795
2018/08/29/00:00,2018/08/30/06:00,5.842952,11.847833
2018/08/29/00:00,2018/08/30/06:15,5.842952,11.691054
2018/08/29/00:00,2018/08/30/06:30,5.558796,11.505431
2018/08/29/00:00,2018/08/30/06:45,1.882532,11.034939
2018/08/29/00:00,2018/08/30/07:00,1.207662,10.326566
2018/08/29/00:00,2018/08/30/07:15,0.905746,9.936096
2018/08/29/00:00,2018/08/30/07:30,0.710389,8.919909
2018/08/29/00:00,2018/08/30/07:45,0.710389,8.3365135
2018/08/29/00:00,2018/08/30/08:00,0.710389,6.7882233
2018/08/29/00:00,2018/08/30/08:15,1.207662,6.04257
2018/08/29/00:00,2018/08/30/08:30,1.207662,5.7786
2018/08/29/00:00,2018/08/30/08:45,1.207662,4.658995
2018/08/29/00:00,2018/08/30/09:00,0.497272,3.9650955
2018/08/29/00:00,2018/08/30/09:15,0.337435,2.8964307
2018/08/29/00:00,2018/08/30/09:30,0.301915,2.136696
2018/08/29/00:00,2018/08/30/09:45,0.301915,1.4352207
2018/08/29/00:00,2018/08/30/10:00,0.088799,0.8016176
2018/08/29/00:00,2018/08/30/10:15,0.035519,0.4613552
2018/08/29/00:00,2018/08/30/10:30,0.0177599999999999,0.25446558
2018/08/29/00:00,2018/08/30/10:45,0.0,0.13012576
2018/08/29/00:00,2018/08/30/11:00,0.0,0.062907934
2018/08/29/00:00,2018/08/30/11:15,0.0,0.062907934
2018/08/29/00:00,2018/08/30/11:30,0.0,0.062907934
2018/08/29/00:00,2018/08/30/11:45,0.0,0.062907934
2018/08/29/00:00,2018/08/30/12:00,0.0,0.048932314
2018/08/29/00:00,2018/08/30/12:15,0.0,0.048932314
2018/08/29/00:00,2018/08/30/12:30,0.0,0.048932314
2018/08/29/00:00,2018/08/30/12:45,0.0,0.048932314
2018/08/29/00:00,2018/08/30/13:00,0.0,0.046862602
2018/08/29/00:00,2018/08/30/13:15,0.0,0.046862602
2018/08/29/00:00,2018/08/30/13:30,0.0,0.046862602
2018/08/29/00:00,2018/08/30/13:45,0.0,0.046862602
2018/08/29/00:00,2018/08/30/14:00,0.0,0.043435335
2018/08/29/00:00,2018/08/30/14:15,0.0,0.043435335
2018/08/29/00:00,2018/08/30/14:30,0.0,0.043435335
2018/08/29/00:00,2018/08/30/14:45,0.0,0.043435335
2018/08/29/00:00,2018/08/30/15:00,0.0,0.043435335
2018/08/29/00:00,2018/08/30/15:15,0.0,0.043435335
2018/08/29/00:00,2018/08/30/15:30,0.0,0.043435335
2018/08/29/00:00,2018/08/30/15:45,0.0,0.043435335
2018/08/29/00:00,2018/08/30/16:00,0.0,0.043435335
2018/08/29/00:00,2018/08/30/16:15,0.0,0.043435335
2018/08/29/00:00,2018/08/30/16:30,0.0,0.043435335
2018/08/29/00:00,2018/08/30/16:45,0.0,0.043435335
2018/08/29/00:00,2018/08/30/17:00,0.0,0.043435335
2018/08/29/00:00,2018/08/30/17:15,0.0,0.043435335
2018/08/29/00:00,2018/08/30/17:30,0.0,0.043435335
2018/08/29/00:00,2018/08/30/17:45,0.0,0.043435335
2018/08/29/00:00,2018/08/30/18:00,0.0,0.043435335
2018/08/29/00:00,2018/08/30/18:15,0.0,0.043435335
2018/08/29/00:00,2018/08/30/18:30,0.0,0.043435335
2018/08/29/00:00,2018/08/30/18:45,0.0,0.043435335
2018/08/29/00:00,2018/08/30/19:00,0.0,0.048799515
2018/08/29/00:00,2018/08/30/19:15,0.0,0.048799515
2018/08/29/00:00,2018/08/30/19:30,0.0,0.048799515
2018/08/29/00:00,2018/08/30/19:45,0.0,0.048799515
2018/08/29/00:00,2018/08/30/20:00,0.0,0.048799515
2018/08/29/00:00,2018/08/30/20:15,0.0,0.048799515
2018/08/29/00:00,2018/08/30/20:30,0.0,0.048799515
2018/08/29/00:00,2018/08/30/20:45,0.0,0.048799515
2018/08/29/00:00,2018/08/30/21:00,0.0,0.048799515
2018/08/29/00:00,2018/08/30/21:15,0.0,0.048799515
2018/08/29/00:00,2018/08/30/21:30,0.0,0.048799515
2018/08/29/00:00,2018/08/30/21:45,0.0,0.08098388
2018/08/29/00:00,2018/08/30/22:00,0.266396,0.151299
2018/08/29/00:00,2018/08/30/22:15,0.5150319999999999,0.4000368
2018/08/29/00:00,2018/08/30/22:30,1.225422,1.051373
2018/08/29/00:00,2018/08/30/22:45,1.3142200000000002,1.691227
2018/08/29/00:00,2018/08/30/23:00,2.4330830000000003,2.1635656
2018/08/29/00:00,2018/08/30/23:15,3.090194,2.5527592
2018/08/29/00:00,2018/08/30/23:30,3.2855510000000003,3.393839
2018/08/29/00:00,2018/08/30/23:45,5.896230999999999,3.8939002
2018/08/30/00:00,2018/08/31/00:00,6.500062000000001,4.405286
2018/08/30/00:00,2018/08/31/00:15,6.961815,5.5065823
2018/08/30/00:00,2018/08/31/00:30,6.961815,6.1881237
2018/08/30/00:00,2018/08/31/00:45,8.258275999999999,6.443577
2018/08/30/00:00,2018/08/31/01:00,8.364834,7.9960356
2018/08/30/00:00,2018/08/31/01:15,9.838892,8.476262
2018/08/30/00:00,2018/08/31/01:30,10.72688,7.906561
2018/08/30/00:00,2018/08/31/01:45,11.50831,8.049041
2018/08/30/00:00,2018/08/31/02:00,11.50831,9.173847
2018/08/30/00:00,2018/08/31/02:15,10.72688,9.904715
2018/08/30/00:00,2018/08/31/02:30,8.435872999999999,10.107858
2018/08/30/00:00,2018/08/31/02:45,7.068374,11.015479
2018/08/30/00:00,2018/08/31/03:00,6.393504,11.4412775
2018/08/30/00:00,2018/08/31/03:15,5.754153,12.295899
2018/08/30/00:00,2018/08/31/03:30,5.754153,12.255528
2018/08/30/00:00,2018/08/31/03:45,7.068374,11.704836
2018/08/30/00:00,2018/08/31/04:00,7.565646000000001,10.883768
2018/08/30/00:00,2018/08/31/04:15,7.707724000000001,9.63993
2018/08/30/00:00,2018/08/31/04:30,8.577950999999999,9.629665
2018/08/30/00:00,2018/08/31/04:45,8.737788,9.497203
2018/08/30/00:00,2018/08/31/05:00,10.4072,9.979218
2018/08/30/00:00,2018/08/31/05:15,10.4072,9.968225
2018/08/30/00:00,2018/08/31/05:30,10.4072,10.275424
2018/08/30/00:00,2018/08/31/05:45,7.512367,10.482517
2018/08/30/00:00,2018/08/31/06:00,7.174932000000001,10.437296
2018/08/30/00:00,2018/08/31/06:15,6.926296000000001,10.428423
2018/08/30/00:00,2018/08/31/06:30,6.926296000000001,10.447454
2018/08/30/00:00,2018/08/31/06:45,5.221362,9.931743
2018/08/30/00:00,2018/08/31/07:00,4.68857,9.207195
2018/08/30/00:00,2018/08/31/07:15,3.658505,9.292611
2018/08/30/00:00,2018/08/31/07:30,2.806038,9.449431
2018/08/30/00:00,2018/08/31/07:45,2.806038,8.75784
2018/08/30/00:00,2018/08/31/08:00,2.806038,7.0977306
2018/08/30/00:00,2018/08/31/08:15,3.019155,6.5586343
2018/08/30/00:00,2018/08/31/08:30,3.569706,6.0620623
2018/08/30/00:00,2018/08/31/08:45,3.569706,5.563977
2018/08/30/00:00,2018/08/31/09:00,3.569706,4.351585
2018/08/30/00:00,2018/08/31/09:15,2.397564,2.5813563
2018/08/30/00:00,2018/08/31/09:30,2.166687,2.0486228
2018/08/30/00:00,2018/08/31/09:45,1.3142200000000002,1.300519
2018/08/30/00:00,2018/08/31/10:00,0.69263,0.662421
2018/08/30/00:00,2018/08/31/10:15,0.177597,0.2692535
2018/08/30/00:00,2018/08/31/10:30,0.0532789999999999,0.1449964
2018/08/30/00:00,2018/08/31/10:45,0.0,0.117223024
2018/08/30/00:00,2018/08/31/11:00,0.0,0.063890696
2018/08/30/00:00,2018/08/31/11:15,0.0,0.063890696
2018/08/30/00:00,2018/08/31/11:30,0.0,0.063890696
2018/08/30/00:00,2018/08/31/11:45,0.0,0.063890696
2018/08/30/00:00,2018/08/31/12:00,0.0,0.049771786
2018/08/30/00:00,2018/08/31/12:15,0.0,0.049771786
2018/08/30/00:00,2018/08/31/12:30,0.0,0.049771786
2018/08/30/00:00,2018/08/31/12:45,0.0,0.049771786
2018/08/30/00:00,2018/08/31/13:00,0.0,0.0417974
2018/08/30/00:00,2018/08/31/13:15,0.0,0.0417974
2018/08/30/00:00,2018/08/31/13:30,0.0,0.0417974
2018/08/30/00:00,2018/08/31/13:45,0.0,0.0417974
2018/08/30/00:00,2018/08/31/14:00,0.0,0.044274807
2018/08/30/00:00,2018/08/31/14:15,0.0,0.044274807
2018/08/30/00:00,2018/08/31/14:30,0.0,0.044274807
2018/08/30/00:00,2018/08/31/14:45,0.0,0.044274807
2018/08/30/00:00,2018/08/31/15:00,0.0,0.044274807
2018/08/30/00:00,2018/08/31/15:15,0.0,0.044274807
2018/08/30/00:00,2018/08/31/15:30,0.0,0.044274807
2018/08/30/00:00,2018/08/31/15:45,0.0,0.044274807
2018/08/30/00:00,2018/08/31/16:00,0.0,0.044274807
2018/08/30/00:00,2018/08/31/16:15,0.0,0.044274807
2018/08/30/00:00,2018/08/31/16:30,0.0,0.044274807
2018/08/30/00:00,2018/08/31/16:45,0.0,0.044274807
2018/08/30/00:00,2018/08/31/17:00,0.0,0.044274807
2018/08/30/00:00,2018/08/31/17:15,0.0,0.044274807
2018/08/30/00:00,2018/08/31/17:30,0.0,0.044274807
2018/08/30/00:00,2018/08/31/17:45,0.0,0.044274807
2018/08/30/00:00,2018/08/31/18:00,0.0,0.044274807
2018/08/30/00:00,2018/08/31/18:15,0.0,0.044274807
2018/08/30/00:00,2018/08/31/18:30,0.0,0.044274807
2018/08/30/00:00,2018/08/31/18:45,0.0,0.044274807
2018/08/30/00:00,2018/08/31/19:00,0.0,0.056237698
2018/08/30/00:00,2018/08/31/19:15,0.0,0.056237698
2018/08/30/00:00,2018/08/31/19:30,0.0,0.056237698
2018/08/30/00:00,2018/08/31/19:45,0.0,0.056237698
2018/08/30/00:00,2018/08/31/20:00,0.0,0.056237698
2018/08/30/00:00,2018/08/31/20:15,0.0,0.056237698
2018/08/30/00:00,2018/08/31/20:30,0.0,0.056237698
2018/08/30/00:00,2018/08/31/20:45,0.0,0.056237698
2018/08/30/00:00,2018/08/31/21:00,0.0,0.056237698
2018/08/30/00:00,2018/08/31/21:15,0.0,0.056237698
2018/08/30/00:00,2018/08/31/21:30,0.0,0.056237698
2018/08/30/00:00,2018/08/31/21:45,0.0,0.0819788
2018/08/30/00:00,2018/08/31/22:00,0.159838,0.31104422
2018/08/30/00:00,2018/08/31/22:15,0.497272,0.5460682
2018/08/30/00:00,2018/08/31/22:30,0.941266,1.1650219
2018/08/30/00:00,2018/08/31/22:45,1.598376,1.6934692
2018/08/30/00:00,2018/08/31/23:00,2.450843,2.2744572
2018/08/30/00:00,2018/08/31/23:15,3.392109,2.701548
2018/08/30/00:00,2018/08/31/23:30,4.5642510000000005,3.7759874
2018/08/30/00:00,2018/08/31/23:45,5.7896730000000005,5.7298794
